product_id,ASIN,product_name,category,subcategory,brand,base_price,prime_price,rating,review_count,stock_level,prime_eligible,amazon_choice,best_seller,fulfilled_by_amazon,streaming_quality,included_with_prime,warranty_months,alexa_compatible,perishable,whole_foods_product
B20479851,A72026646,Amazon Basics Military K440,Fashion,Amazon Fashion,Amazon Basics,390.59,351.53,4.0,5665,923,False,False,False,False,,,,,,
B25299262,A93596412,Amazon Essentials Alone S709,Books & Kindle,Textbooks,Amazon Essentials,76.99,76.99,4.4,5414,222,True,False,False,True,,,,,,
B91803690,A58187164,"Hanson, Three V588",Amazon Basics,Home Essentials,"Hanson,",34.36,30.92,3.8,9269,925,True,False,False,False,,,,,,
B12584615,A11630952,Amazon Essentials Scene U857,Home & Kitchen,Furniture,Amazon Essentials,854.64,854.64,4.4,2036,645,True,False,False,True,,,,,,
B90092107,A86557469,Amazon Essentials Card W224,Amazon Fresh,Snacks,Amazon Essentials,117.12,117.12,3.8,7520,371,True,True,False,True,,,,,True,True
B18722318,A53152979,Amazon Essentials Region U843,Fashion,Shoes,Amazon Essentials,90.04,81.04,3.8,5152,151,True,False,False,True,,,,,,
B23319689,A96612522,Amazon Basics Represent R528,Home & Kitchen,Bedding,Amazon Basics,944.55,944.55,4.6,1545,277,False,False,False,True,,,,,,
B67752258,A25395066,Amazon Basics Work R346,Fashion,Jewelry,Amazon Basics,67.24,67.24,4.3,556,436,False,False,False,False,,,,,,
B92428064,A91469762,Richmond Find C676,Home & Kitchen,Bedding,Richmond,303.88,303.88,4.4,746,165,False,False,False,False,,,,,,
B40799867,A85865205,Amazon Basics He G477,Books & Kindle,Kindle eBooks,Amazon Basics,48.22,43.4,3.5,2144,706,True,False,False,False,,,,,,
B41142371,A59140978,Amazon Essentials It A961,Amazon Basics,Fitness,Amazon Essentials,105.44,105.44,4.8,4683,295,False,False,False,True,,,,,,
B28471763,A17099509,Amazon Essentials Century K156,Amazon Fresh,Fresh Produce,Amazon Essentials,190.45,190.45,4.4,3512,782,False,False,False,False,,,,,True,True
B59286381,A25233138,Johnson Possible N452,Home & Kitchen,Smart Home,Johnson,27.12,27.12,4.4,1393,533,True,False,False,False,,,,,,
B62225952,A89102360,Amazon Essentials Have D363,Amazon Fresh,Pantry,Amazon Essentials,186.6,186.6,4.1,1473,924,True,False,False,True,,,,,False,False
B77603473,A10970562,Amazon Essentials Over U553,Books & Kindle,Kindle eBooks,Amazon Essentials,58.79,58.79,3.5,1745,725,True,False,False,True,,,,,,
B49135729,A61353267,Amazon Essentials Must P210,Prime Video,Prime Originals,Amazon Essentials,23.8,21.42,4.9,2457,626,True,False,False,True,HD,True,,,,
B57430228,A25604077,Amazon Essentials Successful A254,Home & Kitchen,Bedding,Amazon Essentials,759.15,683.24,4.5,3114,729,True,False,False,True,,,,,,
B35476513,A39090853,Amazon Essentials Training J515,Electronics,Phones & Accessories,Amazon Essentials,923.49,831.14,4.6,2780,156,True,False,False,False,,,36.0,False,,
B89547303,A38711588,Amazon Essentials Large R455,Books & Kindle,Paperbacks,Amazon Essentials,15.55,15.55,4.8,5071,646,False,True,False,False,,,,,,
B33454222,A84384732,Amazon Basics Each X660,Fashion,Luxury Stores,Amazon Basics,122.3,122.3,4.8,2062,158,True,False,False,True,,,,,,
B65522820,A56098054,Amazon Essentials Capital L791,Electronics,Computers,Amazon Essentials,1752.16,1752.16,4.6,5006,447,True,False,False,False,,,36.0,True,,
B66880120,A54553313,"Ferrell, Professor V633",Amazon Fresh,Fresh Produce,"Ferrell,",29.53,26.58,3.5,5770,114,True,True,False,True,,,,,False,False
B83621705,A97027233,Benjamin-Moore Model J350,Amazon Fresh,Fresh Produce,Benjamin-Moore,86.91,86.91,4.6,732,340,True,False,False,True,,,,,False,False
B24368230,A48867796,Amazon Basics Son Q867,Home & Kitchen,Kitchen & Dining,Amazon Basics,62.72,62.72,4.4,7141,732,True,False,False,True,,,,,,
B68402626,A90673770,Amazon Basics Million K273,Books & Kindle,Textbooks,Amazon Basics,93.53,93.53,4.8,9820,159,False,False,False,True,,,,,,
B78227485,A91851794,Amazon Essentials Our X496,Electronics,Gaming,Amazon Essentials,1511.14,1511.14,4.9,5501,25,True,False,False,False,,,24.0,False,,
B74198422,A77237099,Amazon Basics Difference B892,Books & Kindle,Kindle eBooks,Amazon Basics,70.13,63.12,4.8,3221,136,True,False,False,True,,,,,,
B26820649,A87614017,"Shields, Production T261",Prime Video,Prime Originals,"Shields,",13.27,13.27,4.9,7973,84,False,False,False,True,SD,False,,,,
B88108687,A73325138,Amazon Essentials Community Y292,Amazon Fresh,Fresh Produce,Amazon Essentials,175.07,157.56,5.0,1018,730,True,False,False,False,,,,,True,True
B43296644,A28636900,Miller Also M251,Amazon Fresh,Snacks,Miller,170.59,153.53,5.0,2897,742,True,True,False,False,,,,,False,False
B81558650,A17173000,Amazon Essentials Start B404,Home & Kitchen,Kitchen & Dining,Amazon Essentials,180.45,180.45,3.7,6692,375,True,False,False,True,,,,,,
B46508696,A45239931,Amazon Basics News S248,Fashion,Amazon Fashion,Amazon Basics,398.08,398.08,3.7,7857,426,True,False,False,False,,,,,,
B26374366,A52876083,Amazon Essentials Trouble L264,Amazon Basics,Home Essentials,Amazon Essentials,103.09,92.78,3.5,1149,763,True,True,False,True,,,,,,
B88833195,A24625738,Amazon Essentials Never T942,Electronics,Phones & Accessories,Amazon Essentials,24.12,24.12,4.1,3994,862,True,False,False,True,,,36.0,False,,
B50838891,A19139594,Bradley-Gaines Particularly O766,Prime Video,Documentary,Bradley-Gaines,25.64,25.64,4.5,9718,513,True,False,True,False,HD,False,,,,
B87316052,A61423755,Amazon Basics Former E561,Books & Kindle,Kindle eBooks,Amazon Basics,65.33,65.33,4.3,1416,430,True,False,False,True,,,,,,
B29815622,A31232436,Amazon Essentials Prevent B188,Electronics,Amazon Devices,Amazon Essentials,185.95,167.35,3.8,6231,347,False,False,False,True,,,12.0,True,,
B12393634,A63397738,Amazon Basics Drop O303,Books & Kindle,Kindle eBooks,Amazon Basics,80.4,80.4,4.1,6945,388,True,False,False,True,,,,,,
B17193848,A70748443,Amazon Basics These D288,Electronics,Smart Home,Amazon Basics,134.05,120.65,3.7,7347,456,False,False,False,True,,,36.0,True,,
B21759748,A70481329,Luna According T392,Home & Kitchen,Bedding,Luna,651.39,651.39,4.4,9190,984,False,False,False,True,,,,,,
B90081040,A95910396,Cantrell-Robertson Manage Z406,Prime Video,Movies,Cantrell-Robertson,27.12,24.41,3.5,7621,107,True,True,False,True,SD,True,,,,
B33283531,A42244236,"Barrett, Trade V831",Fashion,Athletic Wear,"Barrett,",490.15,490.15,4.7,72,670,True,False,False,False,,,,,,
B51535125,A61521092,Amazon Essentials Especially O568,Fashion,Amazon Fashion,Amazon Essentials,109.07,98.16,3.7,7008,547,True,False,False,True,,,,,,
B66562533,A95144463,Hall Simply I331,Electronics,Computers,Hall,1475.25,1475.25,4.9,8217,524,True,False,False,True,,,12.0,True,,
B58449033,A67089052,Amazon Essentials Difference X288,Home & Kitchen,Furniture,Amazon Essentials,701.48,701.48,4.6,8831,864,True,False,False,False,,,,,,
B34307386,A88110896,Amazon Basics They G803,Amazon Basics,Fitness,Amazon Basics,103.11,103.11,4.0,7456,55,False,False,True,True,,,,,,
B58984942,A68837894,Amazon Essentials Foreign O775,Prime Video,Documentary,Amazon Essentials,15.33,15.33,3.6,4657,413,True,False,False,True,HD,True,,,,
B71102110,A18328690,Amazon Essentials Miss B992,Electronics,Gaming,Amazon Essentials,975.98,878.38,4.7,3734,666,True,False,False,True,,,24.0,True,,
B64958788,A78408169,Amazon Basics Nation L645,Amazon Fresh,Meat & Seafood,Amazon Basics,156.46,140.81,4.8,2471,356,True,False,False,False,,,,,False,True
B12286997,A14945987,Garcia Then I506,Prime Video,Prime Originals,Garcia,26.36,23.72,4.9,9193,531,True,False,False,False,SD,False,,,,
B38446815,A79847198,Amazon Essentials Vote S336,Books & Kindle,Kindle eBooks,Amazon Essentials,78.17,78.17,3.6,3346,590,True,False,False,False,,,,,,
B14903985,A42775699,"Hardin, Point I501",Amazon Fresh,Whole Foods,"Hardin,",20.08,20.08,4.4,673,518,True,False,False,True,,,,,False,True
B40726714,A87215351,"Russell, Than G609",Electronics,Amazon Devices,"Russell,",1203.98,1203.98,3.9,2950,201,True,False,False,True,,,12.0,False,,
B63028208,A93376569,Ramirez Both M798,Amazon Basics,Fitness,Ramirez,94.64,94.64,4.8,9106,525,False,False,False,True,,,,,,
B32229436,A40670855,Morse-Bautista Human K221,Prime Video,Documentary,Morse-Bautista,15.66,15.66,3.6,5976,419,True,False,False,True,HD,True,,,,
B13939597,A48440400,Anderson-Turner Practice D939,Amazon Fresh,Whole Foods,Anderson-Turner,149.37,149.37,4.5,5386,545,True,False,False,True,,,,,False,True
B85483878,A47467285,Simpson-Lee New A735,Fashion,Jewelry,Simpson-Lee,416.71,375.04,3.8,2629,499,True,False,False,True,,,,,,
B33502806,A11602163,Amazon Basics Senior M457,Home & Kitchen,Storage,Amazon Basics,583.97,583.97,4.7,2628,506,True,False,False,True,,,,,,
B60883496,A82625670,Amazon Basics Especially F169,Amazon Basics,Pet Supplies,Amazon Basics,48.91,48.91,4.4,3571,796,True,False,False,False,,,,,,
B89000336,A25065173,"Woods, Visit Q872",Amazon Fresh,Snacks,"Woods,",54.3,54.3,4.3,371,180,True,True,False,False,,,,,True,True
B87691158,A70092786,Amazon Basics Raise P913,Books & Kindle,Textbooks,Amazon Basics,39.69,39.69,4.8,609,85,False,False,False,True,,,,,,
B76653713,A35798260,Stevenson Physical D474,Amazon Basics,Pet Supplies,Stevenson,118.78,118.78,4.0,1059,569,True,False,False,True,,,,,,
B32144923,A95548028,Amazon Basics Like T205,Electronics,Phones & Accessories,Amazon Basics,860.66,774.59,4.7,5232,233,True,False,False,True,,,24.0,True,,
B70659261,A10499529,Benitez-Thomas Focus N569,Amazon Basics,Pet Supplies,Benitez-Thomas,17.38,17.38,4.0,7449,783,False,False,False,True,,,,,,
B48302706,A89634188,Amazon Basics Authority X721,Prime Video,Kids,Amazon Basics,15.24,15.24,4.9,2170,244,True,False,False,True,4K,False,,,,
B19169158,A69507042,Fuller-Brown Travel B518,Prime Video,TV Shows,Fuller-Brown,12.51,11.26,4.1,7306,604,True,False,False,True,SD,True,,,,
B69855106,A30896830,Amazon Basics Enjoy S441,Prime Video,Movies,Amazon Basics,28.83,28.83,3.7,875,554,True,False,False,True,SD,False,,,,
B37127757,A19272596,"Dickerson, Forget A837",Amazon Fresh,Meat & Seafood,"Dickerson,",180.89,180.89,4.1,7360,191,True,False,False,False,,,,,False,False
B93978397,A59782245,Amazon Basics Chance C436,Amazon Fresh,Meat & Seafood,Amazon Basics,41.83,41.83,4.3,109,859,True,False,False,True,,,,,True,False
B93410383,A76627047,Mcclure Trial D984,Prime Video,Movies,Mcclure,8.24,8.24,4.9,1084,899,True,False,False,True,4K,False,,,,
B29904697,A73253948,Lewis-Coleman Assume I754,Prime Video,Movies,Lewis-Coleman,15.63,14.07,4.9,7187,291,True,False,False,True,4K,True,,,,
B29840100,A78456412,Amazon Basics Consumer Q966,Amazon Fresh,Snacks,Amazon Basics,31.43,31.43,4.5,4597,209,True,False,False,True,,,,,False,True
B35258934,A54475043,Amazon Essentials Night D860,Books & Kindle,Paperbacks,Amazon Essentials,76.37,76.37,4.6,9576,364,True,False,False,True,,,,,,
B47753329,A47172215,Mason-Cruz Success J647,Books & Kindle,Audiobooks,Mason-Cruz,58.5,52.65,4.6,9286,863,True,False,False,True,,,,,,
B95959346,A29543142,Amazon Basics Direction P614,Books & Kindle,Audiobooks,Amazon Basics,54.62,54.62,4.9,9027,563,True,False,True,True,,,,,,
B91504935,A85278315,Amazon Essentials Me Z638,Amazon Fresh,Pantry,Amazon Essentials,51.89,51.89,4.5,6593,867,True,False,False,True,,,,,False,False
B69201338,A75172387,Amazon Essentials Million K494,Prime Video,Documentary,Amazon Essentials,22.61,22.61,4.8,6113,891,True,False,False,False,HD,True,,,,
B75555633,A38895748,Clark-Wallace Practice O223,Prime Video,TV Shows,Clark-Wallace,18.18,16.36,4.8,9348,871,True,False,False,True,4K,False,,,,
B21806782,A33590995,Anderson Unit K370,Fashion,Amazon Fashion,Anderson,62.01,62.01,4.9,395,605,True,False,False,True,,,,,,
B75576601,A73799031,Amazon Basics Perform V424,Amazon Fresh,Snacks,Amazon Basics,119.17,119.17,4.8,8426,941,True,True,False,False,,,,,True,False
B17336529,A90174857,Obrien-Lawrence Argue J971,Books & Kindle,Kindle eBooks,Obrien-Lawrence,33.03,29.73,3.9,5711,655,True,False,False,False,,,,,,
B92669553,A29298838,Amazon Basics Social J239,Amazon Fresh,Whole Foods,Amazon Basics,32.59,32.59,4.4,8547,67,True,False,False,True,,,,,False,False
B49971505,A74735999,Amazon Essentials Past Z299,Fashion,Shoes,Amazon Essentials,87.81,79.03,3.8,933,0,True,False,False,True,,,,,,
B49878998,A24271860,Munoz-Welch Or N153,Electronics,Phones & Accessories,Munoz-Welch,641.39,641.39,4.2,4622,622,True,False,False,True,,,24.0,False,,
B31590032,A36185843,Amazon Basics Experience B763,Home & Kitchen,Furniture,Amazon Basics,630.46,630.46,3.9,1399,207,True,False,False,True,,,,,,
B69138261,A22481615,"Ford, Ground G153",Home & Kitchen,Smart Home,"Ford,",957.73,957.73,5.0,5925,735,True,False,False,True,,,,,,
B61217184,A54935506,Amazon Essentials Scientist F287,Amazon Basics,Electronics,Amazon Essentials,9.48,9.48,4.3,7873,296,True,False,False,False,,,,,,
B98506633,A68079100,"Lee, All A474",Amazon Basics,Pet Supplies,"Lee,",147.86,133.07,4.5,2104,890,True,False,False,False,,,,,,
B79766274,A42322024,Davidson Happy M550,Books & Kindle,Audiobooks,Davidson,18.01,16.21,4.4,9839,734,True,False,True,True,,,,,,
B77457200,A81017457,Amazon Essentials Nation D925,Fashion,Shoes,Amazon Essentials,281.34,253.21,3.5,6665,362,True,False,False,True,,,,,,
B23819579,A63126869,Amazon Basics Teacher E380,Home & Kitchen,Storage,Amazon Basics,879.03,791.13,4.7,4569,446,True,False,False,True,,,,,,
B96314980,A23782683,Warren Nothing B518,Amazon Fresh,Pantry,Warren,23.63,23.63,3.7,4562,984,True,False,False,False,,,,,True,False
B96197160,A99190479,"Johnson, Half S705",Prime Video,Movies,"Johnson,",15.47,15.47,4.9,265,360,True,False,False,True,SD,False,,,,
B87907233,A85708312,Amazon Essentials Up N144,Amazon Basics,Electronics,Amazon Essentials,113.03,113.03,4.9,1406,274,True,False,False,True,,,,,,
B89507229,A24438545,Amazon Essentials Seat U814,Home & Kitchen,Smart Home,Amazon Essentials,33.35,30.02,4.7,2063,267,True,False,False,False,,,,,,
B72161734,A14892275,Amazon Essentials Particular V964,Books & Kindle,Audiobooks,Amazon Essentials,77.29,77.29,4.2,703,916,True,False,False,True,,,,,,
B43162404,A55976096,Amazon Basics In E790,Home & Kitchen,Bedding,Amazon Basics,200.89,200.89,4.6,8482,364,True,False,False,True,,,,,,
B53074490,A51780281,Amazon Basics Like U216,Books & Kindle,Prime Reading,Amazon Basics,87.12,78.41,3.7,5529,745,True,False,False,True,,,,,,
B27334079,A71563599,Amazon Essentials Degree Z549,Amazon Basics,Fitness,Amazon Essentials,55.85,55.85,4.0,7828,840,False,False,False,False,,,,,,
B32764653,A77520417,Chapman Throughout K279,Amazon Fresh,Snacks,Chapman,92.27,92.27,4.7,6071,638,True,False,False,True,,,,,True,False
B37928137,A78693668,Bishop Produce Q524,Fashion,Amazon Fashion,Bishop,435.0,435.0,4.2,7634,503,True,False,False,True,,,,,,
B85688559,A39597879,Amazon Essentials Total A134,Books & Kindle,Prime Reading,Amazon Essentials,34.7,34.7,4.0,2082,203,False,False,False,False,,,,,,
B27564212,A65934479,"Anderson, Music E734",Amazon Fresh,Snacks,"Anderson,",60.56,60.56,3.9,9349,149,False,False,False,True,,,,,True,True
B96438533,A54488474,Amazon Basics Can F311,Amazon Fresh,Whole Foods,Amazon Basics,131.53,131.53,4.0,7435,846,False,False,False,True,,,,,False,False
B69851466,A24158429,Amazon Basics Care A873,Amazon Basics,Pet Supplies,Amazon Basics,16.99,16.99,4.9,8176,439,True,False,False,True,,,,,,
B92807559,A13548627,Walker-Sanchez Prove V555,Fashion,Amazon Fashion,Walker-Sanchez,129.33,116.4,3.8,7623,697,False,False,False,True,,,,,,
B55158921,A52541811,Amazon Basics Strong L694,Electronics,Phones & Accessories,Amazon Basics,1146.99,1146.99,4.8,1596,676,True,False,False,True,,,12.0,False,,
B19472487,A68198574,Amazon Essentials Much A460,Books & Kindle,Prime Reading,Amazon Essentials,88.46,88.46,4.6,3534,848,True,False,False,True,,,,,,
B54892781,A69156140,Wilson Involve I365,Fashion,Athletic Wear,Wilson,244.01,244.01,4.8,1396,576,True,False,False,True,,,,,,
B25384626,A83954106,Amazon Basics White P131,Home & Kitchen,Storage,Amazon Basics,453.83,453.83,4.4,2378,402,True,False,True,True,,,,,,
B39374699,A83793416,Long They J833,Amazon Fresh,Whole Foods,Long,177.99,177.99,4.0,2640,447,True,False,False,True,,,,,True,False
B32028857,A17708608,Branch-Good Last H567,Prime Video,Movies,Branch-Good,29.71,29.71,4.8,1200,681,True,False,False,True,4K,False,,,,
B36891727,A28083780,Amazon Basics Off T172,Amazon Basics,Home Essentials,Amazon Basics,120.4,120.4,3.6,4154,499,True,False,False,True,,,,,,
B96370239,A40138111,Amazon Basics They F693,Amazon Basics,Office Products,Amazon Basics,84.04,84.04,4.4,1769,806,True,False,False,True,,,,,,
B76420966,A43512669,Amazon Basics Number R739,Home & Kitchen,Smart Home,Amazon Basics,503.33,503.33,3.8,1634,659,True,True,False,False,,,,,,
B17161808,A15697592,Amazon Basics Deal Y391,Amazon Fresh,Snacks,Amazon Basics,184.03,184.03,3.8,2688,396,True,False,False,False,,,,,False,False
B56177360,A69678499,Amazon Essentials Sense W110,Books & Kindle,Paperbacks,Amazon Essentials,32.83,29.55,4.4,6060,30,True,False,False,False,,,,,,
B72039876,A12241228,Martin Concern H979,Amazon Fresh,Pantry,Martin,11.19,11.19,4.5,253,930,True,False,False,True,,,,,True,False
B20267564,A85453870,Amazon Essentials Stock A468,Prime Video,Movies,Amazon Essentials,11.55,11.55,4.7,6294,603,True,False,False,True,HD,True,,,,
B88216271,A16054845,Smith Deep D722,Amazon Basics,Home Essentials,Smith,117.05,105.34,3.5,8660,795,True,False,False,False,,,,,,
B98893222,A85897860,Mckenzie-Mendez Key M884,Fashion,Jewelry,Mckenzie-Mendez,155.27,155.27,4.3,8181,911,True,False,False,True,,,,,,
B54502237,A20000492,Amazon Essentials Time K538,Amazon Basics,Electronics,Amazon Essentials,92.81,92.81,4.0,4844,9,False,False,False,True,,,,,,
B53419567,A30515260,Gonzales-Williams Part Y943,Amazon Fresh,Snacks,Gonzales-Williams,171.33,171.33,3.6,2118,327,True,False,False,True,,,,,True,True
B73983266,A53057643,Amazon Basics Sure J969,Prime Video,Kids,Amazon Basics,28.0,25.2,4.7,1831,190,True,False,False,True,4K,True,,,,
B18324726,A84718023,Amazon Basics Left I990,Fashion,Amazon Fashion,Amazon Basics,454.8,409.32,4.4,6877,642,True,False,False,True,,,,,,
B28738100,A71541461,"Luna, Pay J288",Electronics,Phones & Accessories,"Luna,",441.86,441.86,5.0,6374,672,False,False,False,True,,,24.0,False,,
B57693676,A17521612,Elliott Tv O647,Amazon Basics,Electronics,Elliott,29.83,26.85,4.0,6499,955,True,False,False,False,,,,,,
B51395035,A20784092,Amazon Essentials Use D645,Amazon Fresh,Whole Foods,Amazon Essentials,59.09,53.18,3.5,6954,553,True,False,False,True,,,,,False,False
B46110602,A91593562,Amazon Basics Authority Q406,Books & Kindle,Textbooks,Amazon Basics,70.49,70.49,4.5,6559,40,True,False,False,True,,,,,,
B57859513,A52474254,Amazon Essentials Something F209,Amazon Basics,Office Products,Amazon Essentials,69.53,69.53,3.7,8704,266,False,False,False,True,,,,,,
B39442013,A97453940,Amazon Basics Newspaper E733,Electronics,Smart Home,Amazon Basics,591.64,532.48,4.2,6171,402,True,False,False,True,,,36.0,True,,
B53943535,A11290035,Amazon Essentials Either H518,Electronics,Gaming,Amazon Essentials,837.15,837.15,3.9,1815,248,True,False,False,True,,,12.0,True,,
B33061388,A68596091,Amazon Essentials Process Q459,Electronics,Amazon Devices,Amazon Essentials,1754.56,1579.1,4.3,1584,468,True,False,False,False,,,36.0,True,,
B39885172,A18324028,Amazon Basics National C627,Home & Kitchen,Kitchen & Dining,Amazon Basics,25.97,23.37,4.4,8537,177,True,False,False,False,,,,,,
B62997495,A28166114,Amazon Basics Develop K281,Amazon Basics,Fitness,Amazon Basics,86.9,86.9,4.3,7490,426,True,False,False,True,,,,,,
B11667924,A46332213,Amazon Essentials Republican L884,Books & Kindle,Textbooks,Amazon Essentials,28.1,28.1,4.4,9236,720,True,False,False,True,,,,,,
